"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"2","0.000000","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"3","0.000000","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"4","0.000000","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"5","0.000000","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"6","0.000025","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"7","0.000025","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"8","0.000034","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"9","0.000044","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"10","0.000058","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11","0.000066","192.168.1.162","65.246.5.18","UDP","76","50854  >  443 Len=34"
"12","0.000072","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"13","0.000072","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"14","0.000081","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"15","0.000102","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"16","0.000115","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"17","0.000115","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"18","0.000127","192.168.1.162","65.246.5.18","UDP","76","50854  >  443 Len=34"
"19","0.000150","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"20","0.000150","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"21","0.000150","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"22","0.000163","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"23","0.000173","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"24","0.000182","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"25","0.000193","192.168.1.162","65.246.5.18","UDP","76","50854  >  443 Len=34"
"26","0.000193","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"27","0.000203","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"28","0.000214","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"29","0.000224","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"30","0.000232","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"31","0.000241","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"32","0.000252","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"33","0.000262","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"34","0.000273","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"35","0.000285","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"36","0.000300","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"37","0.000307","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"38","0.000309","192.168.1.162","65.246.5.18","UDP","76","50854  >  443 Len=34"
"39","0.000315","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"40","0.000325","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"41","0.000342","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"42","0.000352","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"43","0.000362","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"44","0.000372","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"45","0.000382","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"46","0.000395","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"47","0.000424","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"48","0.000424","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"49","0.000424","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"50","0.000457","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"51","0.000457","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"52","0.000457","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"53","0.000466","192.168.1.162","65.246.5.18","UDP","76","50854  >  443 Len=34"
"54","0.000495","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"55","0.000495","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"56","0.000495","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"57","0.000495","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"58","0.000535","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"59","0.000535","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"60","0.000535","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"61","0.000535","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"62","0.000566","192.168.1.162","65.246.5.18","UDP","76","50854  >  443 Len=34"
"63","0.000579","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"64","0.000579","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"65","0.000579","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"66","0.000579","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"67","0.000610","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"68","0.000610","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"69","0.000610","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"70","0.000630","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"71","0.000630","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"72","0.000637","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"73","0.000662","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"74","0.000662","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"75","0.000662","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"76","0.000680","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"77","0.000680","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"78","0.000695","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"79","0.000703","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"80","0.000719","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"81","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"82","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"83","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"84","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"85","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"86","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"87","0.000775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"88","0.000810","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"89","0.000810","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"90","0.000810","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"91","0.000829","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"92","0.000829","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"93","0.000841","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"94","0.000850","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"95","0.000863","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"96","0.000877","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"97","0.000884","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"98","0.000892","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"99","0.000897","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"100","0.000902","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"101","0.000913","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"102","0.000924","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"103","0.000936","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"104","0.000944","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"105","0.000957","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"106","0.000963","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"107","0.000968","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"108","0.000980","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"109","0.000989","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"110","0.001008","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"111","0.001008","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"112","0.001023","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"113","0.001033","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"114","0.001036","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"115","0.001036","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"116","0.001052","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"117","0.001060","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"118","0.001072","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"119","0.001083","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"120","0.001092","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"121","0.001101","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"122","0.001114","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"123","0.001129","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"124","0.001142","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"125","0.001142","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"126","0.001155","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"127","0.001157","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"128","0.001166","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"129","0.001178","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"130","0.001186","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"131","0.001199","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"132","0.001210","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"133","0.001219","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"134","0.001226","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"135","0.001228","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"136","0.001240","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"137","0.001249","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"138","0.001259","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"139","0.001270","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"140","0.001280","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"141","0.001290","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"142","0.001301","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"143","0.001312","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"144","0.001323","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"145","0.001329","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"146","0.001333","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"147","0.001343","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"148","0.001354","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"149","0.001364","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"150","0.001375","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"151","0.001386","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"152","0.001396","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"153","0.001406","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"154","0.001417","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"155","0.001427","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"156","0.001441","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"157","0.001442","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"158","0.001449","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"159","0.001459","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"160","0.001469","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"161","0.001479","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"162","0.001490","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"163","0.001501","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"164","0.001511","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"165","0.001521","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"166","0.001532","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"167","0.001542","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"168","0.001553","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"169","0.001563","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"170","0.001574","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"171","0.001584","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"172","0.001594","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"173","0.001605","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"174","0.001624","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"175","0.001624","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"176","0.001639","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"177","0.001648","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"178","0.001659","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"179","0.001670","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"180","0.001681","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"181","0.001693","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"182","0.001705","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"183","0.001712","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"184","0.001722","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"185","0.001733","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"186","0.001741","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"187","0.001752","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"188","0.001763","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"189","0.001774","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"190","0.001785","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"191","0.001786","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"192","0.001797","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"193","0.001807","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"194","0.001816","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"195","0.001828","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"196","0.001838","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"197","0.001847","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"198","0.001852","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"199","0.001856","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"200","0.001867","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"201","0.001879","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"202","0.001891","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"203","0.001902","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"204","0.001914","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"205","0.001921","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"206","0.001923","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"207","0.001932","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"208","0.001941","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"209","0.001953","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"210","0.001963","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"211","0.001975","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"212","0.001979","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"213","0.001986","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"214","0.001995","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"215","0.002004","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"216","0.002016","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"217","0.002027","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"218","0.002036","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"219","0.002045","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"220","0.002057","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"221","0.002068","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"222","0.002077","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"223","0.002078","192.168.1.162","65.246.5.18","UDP","82","50854  >  443 Len=40"
"224","0.002087","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"225","0.002099","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"226","0.002115","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"227","0.002124","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"228","0.002131","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"229","0.002139","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"230","0.002141","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"231","0.002152","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"232","0.002165","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"233","0.002172","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"234","0.002181","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"235","0.002192","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"236","0.002203","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"237","0.002209","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"238","0.002215","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"239","0.002225","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"240","0.002234","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"241","0.002244","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"242","0.002255","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"243","0.002266","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"244","0.002277","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"245","0.002291","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"246","0.002299","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"247","0.002311","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"248","0.002319","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"249","0.002328","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"250","0.002339","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"251","0.002350","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"252","0.002361","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"253","0.002372","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"254","0.002382","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"255","0.002394","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"256","0.002405","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"257","0.002413","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"258","0.002423","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"259","0.002432","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"260","0.002443","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"261","0.002454","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"262","0.002464","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"263","0.002468","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"264","0.002479","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"265","0.002490","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"266","0.002498","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"267","0.002506","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"268","0.002516","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"269","0.002526","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"270","0.002527","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"271","0.002538","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"272","0.002548","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"273","0.002559","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"274","0.002569","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"275","0.002580","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"276","0.002583","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"277","0.002590","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"278","0.002601","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"279","0.002611","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"280","0.002624","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"281","0.002632","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"282","0.002642","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"283","0.002653","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"284","0.002664","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"285","0.002674","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"286","0.002685","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"287","0.002692","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"288","0.002696","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"289","0.002706","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"290","0.002716","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"291","0.002730","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"292","0.002739","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"293","0.002748","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"294","0.002749","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"295","0.002758","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"296","0.002769","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"297","0.002779","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"298","0.002790","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"299","0.002800","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"300","0.002804","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
"301","0.002811","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"302","0.002822","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"303","0.002832","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"304","0.002842","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"305","0.002853","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"306","0.002864","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"307","0.002874","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"308","0.002885","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"309","0.002895","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"310","0.002906","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"311","0.002909","192.168.1.162","65.246.5.18","UDP","77","50854  >  443 Len=35"
